1.001	4.99918
1.002	2.49916
1.003	1.66582
1.004	1.24913
1.005	0.999118
1.006	0.832437
1.007	0.713374
1.008	0.624073
1.009	0.554613
1.01	0.499043
1.011	0.453573
1.012	0.415679
1.013	0.383612
1.014	0.356125
1.015	0.3323
1.016	0.311452
1.017	0.293054
1.018	0.276699
1.019	0.262064
1.02	0.248891
1.021	0.236971
1.022	0.226133
1.023	0.216236
1.024	0.207163
1.025	0.198815
1.026	0.191107
1.027	0.183969
1.028	0.17734
1.029	0.171168
1.03	0.165405
1.031	0.160014
1.032	0.154958
1.033	0.150208
1.034	0.145736
1.035	0.141519
1.036	0.137536
1.037	0.133767
1.038	0.130195
1.039	0.126806
1.04	0.123586
1.041	0.120522
1.042	0.117603
1.043	0.114819
1.044	0.112161
1.045	0.10962
1.046	0.10719
1.047	0.104862
1.048	0.10263
1.049	0.100489
1.05	0.0984328
1.051	0.0964566
1.052	0.0945559
1.053	0.0927264
1.054	0.090964
1.055	0.0892651
1.056	0.0876264
1.057	0.0860446
1.058	0.0845168
1.059	0.0830403
1.06	0.0816125
1.061	0.080231
1.062	0.0788935
1.063	0.077598
1.064	0.0763426
1.065	0.0751252
1.066	0.0739443
1.067	0.0727982
1.068	0.0716853
1.069	0.0706042
1.07	0.0695535
1.071	0.0685321
1.072	0.0675385
1.073	0.0665717
1.074	0.0656307
1.075	0.0647143
1.076	0.0638216
1.077	0.0629517
1.078	0.0621037
1.079	0.0612768
1.08	0.0604701
1.081	0.059683
1.082	0.0589147
1.083	0.0581645
1.084	0.0574318
1.085	0.056716
1.086	0.0560164
1.087	0.0553326
1.088	0.0546639
1.089	0.0540099
1.09	0.0533701
1.091	0.052744
1.092	0.0521312
1.093	0.0515312
1.094	0.0509436
1.095	0.0503681
1.096	0.0498042
1.097	0.0492516
1.098	0.04871
1.099	0.048179
1.1	0.0476582
1.101	0.0471475
1.102	0.0466465
1.103	0.0461549
1.104	0.0456724
1.105	0.0451988
1.106	0.0447338
1.107	0.0442773
1.108	0.0438289
1.109	0.0433884
1.11	0.0429556
1.111	0.0425303
1.112	0.0421124
1.113	0.0417015
1.114	0.0412976
1.115	0.0409004
1.116	0.0405098
1.117	0.0401255
1.118	0.0397475
1.119	0.0393756
1.12	0.0390096
1.121	0.0386494
1.122	0.0382948
1.123	0.0379457
1.124	0.037602
1.125	0.0372635
1.126	0.0369302
1.127	0.0366018
1.128	0.0362783
1.129	0.0359595
1.13	0.0356454
1.131	0.0353358
1.132	0.0350307
1.133	0.0347299
1.134	0.0344334
1.135	0.034141
1.136	0.0338526
1.137	0.0335682
1.138	0.0332877
1.139	0.033011
1.14	0.032738
1.141	0.0324686
1.142	0.0322028
1.143	0.0319405
1.144	0.0316816
1.145	0.031426
1.146	0.0311736
1.147	0.0309245
1.148	0.0306786
1.149	0.0304356
1.15	0.0301958
1.151	0.0299588
1.152	0.0297248
1.153	0.0294935
1.154	0.0292651
1.155	0.0290394
1.156	0.0288164
1.157	0.0285959
1.158	0.0283781
1.159	0.0281628
1.16	0.0279499
1.161	0.0277395
1.162	0.0275315
1.163	0.0273258
1.164	0.0271224
1.165	0.0269212
1.166	0.0267223
1.167	0.0265255
1.168	0.0263309
1.169	0.0261384
1.17	0.0259479
1.171	0.0257595
1.172	0.025573
1.173	0.0253885
1.174	0.0252059
1.175	0.0250252
1.176	0.0248463
1.177	0.0246693
1.178	0.024494
1.179	0.0243205
1.18	0.0241488
1.181	0.0239787
1.182	0.0238103
1.183	0.0236436
1.184	0.0234784
1.185	0.0233149
1.186	0.0231529
1.187	0.0229925
1.188	0.0228336
1.189	0.0226761
1.19	0.0225202
1.191	0.0223656
1.192	0.0222125
1.193	0.0220608
1.194	0.0219105
1.195	0.0217615
1.196	0.0216139
1.197	0.0214676
1.198	0.0213225
1.199	0.0211787
1.2	0.0210362
1.201	0.020895
1.202	0.0207549
1.203	0.020616
1.204	0.0204783
1.205	0.0203418
1.206	0.0202064
1.207	0.0200722
1.208	0.019939
1.209	0.019807
1.21	0.019676
1.211	0.0195461
1.212	0.0194172
1.213	0.0192894
1.214	0.0191626
1.215	0.0190368
1.216	0.0189119
1.217	0.0187881
1.218	0.0186652
1.219	0.0185433
1.22	0.0184222
1.221	0.0183022
1.222	0.018183
1.223	0.0180647
1.224	0.0179473
1.225	0.0178308
1.226	0.0177151
1.227	0.0176003
1.228	0.0174863
1.229	0.0173731
1.23	0.0172608
1.231	0.0171493
1.232	0.0170385
1.233	0.0169285
1.234	0.0168193
1.235	0.0167109
1.236	0.0166032
1.237	0.0164963
1.238	0.0163901
1.239	0.0162846
