0.0045	-2.38025	-1.56376	1.52213	-0.816488
0.0046	-1.95253	-1.13602	1.71874	-0.816505
0.0047	-1.61314	-0.796617	2.02499	-0.816522
0.0048	-1.32448	-0.507945	2.60754	-0.816539
0.0049	-1.06413	-0.247577	4.29819	-0.816555
0.005	-0.816572	-4.64313e-15	1.75867e+14	-0.816572
0.0051	-0.569062	0.247527	-2.29899	-0.816589
0.0052	-0.308863	0.507742	-0.608307	-0.816606
0.0053	-0.0204811	0.796141	-0.0257255	-0.816622
0.0054	0.318482	1.13512	0.280571	-0.816639
0.0055	0.745549	1.5622	0.477242	-0.816656
0.0056	1.3333	2.14998	0.620148	-0.816672
0.0057	2.2487	3.06539	0.733577	-0.816689
0.0058	3.98983	4.80654	0.830084	-0.816705
0.0059	9.04273	9.85945	0.917164	-0.816722
0.0062	-5.6214	-4.80463	1.17	-0.816771
0.0063	-3.88035	-3.06356	1.26661	-0.816787
0.0064	-2.96507	-2.14827	1.38022	-0.816804
0.0065	-2.37747	-1.56065	1.52338	-0.81682
0.0066	-1.9506	-1.13377	1.72046	-0.816836
0.0067	-1.61189	-0.795034	2.02744	-0.816853
0.0068	-1.3238	-0.506936	2.61139	-0.816869
0.0069	-1.06397	-0.247085	4.30609	-0.816885
0.007	-0.816901	-2.28358e-14	3.57729e+13	-0.816901
0.0071	-0.569881	0.247036	-2.30688	-0.816917
0.0072	-0.310199	0.506734	-0.612153	-0.816933
0.0073	-0.0223884	0.794561	-0.0281771	-0.816949
0.0074	0.315902	1.13287	0.278852	-0.816965
0.0075	0.742123	1.5591	0.475993	-0.816981
0.0076	1.32871	2.14571	0.619241	-0.816997
0.0077	2.24229	3.05931	0.732942	-0.817013
0.0078	3.97997	4.797	0.829679	-0.817029
0.0079	9.02284	9.83989	0.916966	-0.817045
0.0082	-5.61219	-4.7951	1.1704	-0.817092
0.0083	-3.87459	-3.05749	1.26725	-0.817108
0.0084	-2.96113	-2.14401	1.38112	-0.817124
0.0085	-2.3747	-1.55756	1.52463	-0.817139
0.0086	-1.94868	-1.13152	1.72217	-0.817155
0.0087	-1.61063	-0.793458	2.02988	-0.817171
0.0088	-1.32312	-0.505931	2.61521	-0.817186
0.0089	-1.0638	-0.246595	4.31394	-0.817202
0.009	-0.817217	-3.95736e-14	2.06506e+13	-0.817217
0.0091	-0.570687	0.246546	-2.31472	-0.817233
0.0092	-0.311518	0.505731	-0.615976	-0.817248
0.0093	-0.0242769	0.792987	-0.0306145	-0.817264
0.0094	0.313345	1.13062	0.277143	-0.817279
0.0095	0.738722	1.55602	0.474752	-0.817295
0.0096	1.32415	2.14146	0.61834	-0.81731
0.0097	2.23592	3.05325	0.73231	-0.817325
0.0098	3.97016	4.7875	0.829276	-0.817341
0.0099	9.00305	9.82041	0.91677	-0.817356
0.0102	-5.60301	-4.78561	1.1708	-0.817401
0.0103	-3.86885	-3.05144	1.26788	-0.817416
0.0104	-2.9572	-2.13977	1.38202	-0.817432
0.0105	-2.37192	-1.55448	1.52587	-0.817447
0.0106	-1.94674	-1.12928	1.72388	-0.817462
0.0107	-1.60937	-0.791889	2.03231	-0.817477
0.0108	-1.32242	-0.50493	2.61902	-0.817492
0.0109	-1.06361	-0.246108	4.32174	-0.817507
0.011	-0.817521	-5.90052e-14	1.38551e+13	-0.817521
0.0111	-0.571477	0.246059	-2.32252	-0.817536
0.0112	-0.31282	0.504731	-0.619777	-0.817551
0.0113	-0.0261465	0.791419	-0.0330375	-0.817566
0.0114	0.310809	1.12839	0.275444	-0.817581
0.0115	0.735346	1.55294	0.473518	-0.817596
0.0116	1.31962	2.13723	0.617444	-0.81761
0.0117	2.22959	3.04722	0.731681	-0.817625
0.0118	3.96041	4.77805	0.828876	-0.81764
0.0119	8.98336	9.80101	0.916575	-0.817654
0.0122	-5.59386	-4.77616	1.1712	-0.817698
0.0123	-3.86312	-3.04541	1.26851	-0.817713
0.0124	-2.95327	-2.13554	1.38291	-0.817727
0.0125	-2.36915	-1.55141	1.5271	-0.817741
0.0126	-1.94481	-1.12705	1.72557	-0.817756
0.0127	-1.6081	-0.790326	2.03473	-0.81777
0.0128	-1.32172	-0.503934	2.6228	-0.817785
0.0129	-1.06342	-0.245622	4.3295	-0.817799
0.013	-0.817813	-7.56057e-14	1.08168e+13	-0.817813
0.0131	-0.572254	0.245574	-2.33027	-0.817828
0.0132	-0.314107	0.503735	-0.623555	-0.817842
0.0133	-0.0279974	0.789859	-0.0354461	-0.817856
0.0134	0.308294	1.12616	0.273756	-0.81787
0.0135	0.731995	1.54988	0.472292	-0.817884
0.0136	1.31512	2.13302	0.616553	-0.817898
0.0137	2.2233	3.04121	0.731057	-0.817913
0.0138	3.9507	4.76863	0.828478	-0.817927
0.0139	8.96375	9.78169	0.91638	-0.817941
0.0142	-5.58473	-4.76675	1.1716	-0.817983
0.0143	-3.85741	-3.03941	1.26913	-0.817996
0.0144	-2.94935	-2.13133	1.3838	-0.81801
0.0145	-2.36638	-1.54835	1.52832	-0.818024
0.0146	-1.94287	-1.12483	1.72725	-0.818038
0.0147	-1.60682	-0.78877	2.03712	-0.818052
0.0148	-1.32101	-0.502942	2.62656	-0.818066
0.0149	-1.06322	-0.245138	4.33721	-0.818079
0.015	-0.818093	-9.21408e-14	8.87872e+12	-0.818093
0.0151	-0.573016	0.24509	-2.33798	-0.818107
0.0152	-0.315376	0.502744	-0.62731	-0.81812
0.0153	-0.0298295	0.788304	-0.0378401	-0.818134
0.0154	0.305801	1.12395	0.272077	-0.818147
0.0155	0.728669	1.54683	0.471072	-0.818161
0.0156	1.31064	2.12882	0.615668	-0.818174
0.0157	2.21704	3.03523	0.730436	-0.818188
0.0158	3.94105	4.75925	0.828082	-0.818201
0.0159	8.94424	9.76246	0.916188	-0.818215
0.0162	-5.57563	-4.75738	1.172	-0.818255
0.0163	-3.85171	-3.03344	1.26975	-0.818268
0.0164	-2.94543	-2.12715	1.38469	-0.818282
0.0165	-2.3636	-1.54531	1.52953	-0.818295
0.0166	-1.94093	-1.12262	1.72892	-0.818308
0.0167	-1.60554	-0.78722	2.03951	-0.818321
0.0168	-1.32029	-0.501954	2.6303	-0.818334
0.0169	-1.063	-0.244657	4.34488	-0.818347
0.017	-0.818361	-7.01996e-14	1.16576e+13	-0.818361
0.0171	-0.573765	0.244609	-2.34564	-0.818374
0.0172	-0.31663	0.501757	-0.631043	-0.818387
0.0173	-0.0316431	0.786757	-0.0402197	-0.8184
0.0174	0.303329	1.12174	0.270409	-0.818413
0.0175	0.725368	1.54379	0.469861	-0.818426
0.0176	1.3062	2.12464	0.614787	-0.818438
0.0177	2.21082	3.02927	0.729819	-0.818451
0.0178	3.93145	4.74991	0.827688	-0.818464
0.0179	8.92483	9.74331	0.915996	-0.818477
0.0182	-5.56656	-4.74805	1.17239	-0.818515
0.0183	-3.84602	-3.02749	1.27037	-0.818528
0.0184	-2.94152	-2.12297	1.38556	-0.818541
0.0185	-2.36083	-1.54228	1.53074	-0.818553
0.0186	-1.93899	-1.12042	1.73059	-0.818566
0.0187	-1.60426	-0.785677	2.04188	-0.818579
0.0188	-1.31956	-0.50097	2.63401	-0.818591
0.0189	-1.06278	-0.244177	4.35249	-0.818604
0.019	-0.818616	-4.53167e-15	1.80643e+14	-0.818616
0.0191	-0.574499	0.24413	-2.35325	-0.818629
0.0192	-0.317867	0.500774	-0.634753	-0.818641
0.0193	-0.0334381	0.785215	-0.0425846	-0.818654
0.0194	0.300879	1.11954	0.268751	-0.818666
0.0195	0.722092	1.54077	0.468657	-0.818678
0.0196	1.30179	2.12048	0.613913	-0.818691
0.0197	2.20464	3.02334	0.729206	-0.818703
0.0198	3.9219	4.74061	0.827298	-0.818715
0.0199	8.90551	9.72423	0.915805	-0.818727
0.0202	-5.55752	-4.73876	1.17278	-0.818764
0.0203	-3.84034	-3.02157	1.27098	-0.818776
0.0204	-2.93761	-2.11882	1.38644	-0.818788
0.0205	-2.35806	-1.53926	1.53194	-0.8188
0.0206	-1.93704	-1.11823	1.73224	-0.818812
0.0207	-1.60296	-0.784141	2.04423	-0.818824
0.0208	-1.31883	-0.49999	2.6377	-0.818836
0.0209	-1.06255	-0.2437	4.36006	-0.818848
0.021	-0.81886	6.63454e-14	-1.23424e+13	-0.81886
0.0211	-0.575219	0.243652	-2.36082	-0.818872
0.0212	-0.319089	0.499795	-0.638439	-0.818884
0.0213	-0.0352146	0.783681	-0.0449349	-0.818896
0.0214	0.29845	1.11736	0.267103	-0.818907
0.0215	0.718841	1.53776	0.46746	-0.818919
0.0216	1.29741	2.11634	0.613044	-0.818931
0.0217	2.19849	3.01743	0.728596	-0.818943
0.0218	3.9124	4.73135	0.826909	-0.818954
0.0219	8.88628	9.70524	0.915616	-0.818966
0.0222	-5.54851	-4.72951	1.17317	-0.819001
0.0223	-3.83468	-3.01567	1.27159	-0.819012
0.0224	-2.93371	-2.11469	1.3873	-0.819024
0.0225	-2.35529	-1.53626	1.53314	-0.819035
0.0226	-1.9351	-1.11605	1.73388	-0.819047
0.0227	-1.60167	-0.782611	2.04657	-0.819058
0.0228	-1.31808	-0.499015	2.64137	-0.819069
0.0229	-1.06231	-0.243225	4.36759	-0.819081
0.023	-0.819092	1.36946e-13	-5.98113e+12	-0.819092
0.0231	-0.575926	0.243177	-2.36834	-0.819103
0.0232	-0.320294	0.49882	-0.642103	-0.819115
0.0233	-0.0369727	0.782153	-0.0472704	-0.819126
0.0234	0.296042	1.11518	0.265466	-0.819137
0.0235	0.715615	1.53476	0.46627	-0.819148
0.0236	1.29305	2.11221	0.61218	-0.819159
0.0237	2.19238	3.01155	0.727991	-0.81917
0.0238	3.90295	4.72213	0.826523	-0.819182
0.0239	8.86714	9.68634	0.915428	-0.819193
0.0242	-5.53952	-4.7203	1.17355	-0.819226
0.0243	-3.82903	-3.0098	1.27219	-0.819237
0.0244	-2.92982	-2.11057	1.38816	-0.819248
0.0245	-2.35253	-1.53327	1.53432	-0.819258
0.0246	-1.93315	-1.11388	1.73551	-0.819269
0.0247	-1.60037	-0.781088	2.0489	-0.81928
0.0248	-1.31733	-0.498044	2.64502	-0.819291
0.0249	-1.06205	-0.242751	4.37506	-0.819302
0.025	-0.819312	2.07272e-13	-3.95284e+12	-0.819312
0.0251	-0.576619	0.242704	-2.37581	-0.819323
0.0252	-0.321484	0.49785	-0.645744	-0.819334
0.0253	-0.0387125	0.780632	-0.0495912	-0.819344
0.0254	0.293655	1.11301	0.263839	-0.819355
0.0255	0.712413	1.53178	0.465089	-0.819366
0.0256	1.28873	2.10811	0.611321	-0.819376
0.0257	2.18631	3.0057	0.727389	-0.819387
0.0258	3.89356	4.71296	0.826139	-0.819397
0.0259	8.8481	9.66751	0.915241	-0.819408
0.0262	-5.53056	-4.71113	1.17394	-0.819439
0.0263	-3.8234	-3.00395	1.27279	-0.819449
0.0264	-2.92593	-2.10647	1.38902	-0.81946
0.0265	-2.34976	-1.53029	1.5355	-0.81947
0.0266	-1.93119	-1.11171	1.73713	-0.81948
0.0267	-1.59906	-0.779571	2.05121	-0.819491
0.0268	-1.31658	-0.497077	2.64864	-0.819501
0.0269	-1.06179	-0.24228	4.38249	-0.819511
0.027	-0.819521	2.66457e-13	-3.07562e+12	-0.819521
0.0271	-0.577298	0.242233	-2.38323	-0.819531
0.0272	-0.322657	0.496884	-0.649361	-0.819541
0.0273	-0.040434	0.779117	-0.0518972	-0.819552
0.0274	0.29129	1.11085	0.262222	-0.819562
0.0275	0.709236	1.52881	0.463915	-0.819572
0.0276	1.28444	2.10402	0.610469	-0.819582
0.0277	2.18028	2.99987	0.726791	-0.819592
0.0278	3.88422	4.70382	0.825758	-0.819601
0.0279	8.82916	9.64877	0.915055	-0.819611
0.0282	-5.52164	-4.702	1.17432	-0.819641
0.0283	-3.81778	-2.99813	1.27339	-0.819651
0.0284	-2.92205	-2.10239	1.38987	-0.81966
0.0285	-2.347	-1.52733	1.53667	-0.81967
0.0286	-1.92924	-1.10956	1.73874	-0.81968
0.0287	-1.59775	-0.778061	2.0535	-0.81969
0.0288	-1.31581	-0.496115	2.65224	-0.819699
0.0289	-1.06152	-0.241811	4.38987	-0.819709
0.029	-0.819718	3.3626e-13	-2.43775e+12	-0.819718
0.0291	-0.577964	0.241764	-2.39061	-0.819728
0.0292	-0.323815	0.495923	-0.652955	-0.819738
0.0293	-0.0421373	0.77761	-0.0541883	-0.819747
0.0294	0.288946	1.1087	0.260616	-0.819757
0.0295	0.706084	1.52585	0.462748	-0.819766
0.0296	1.28017	2.09995	0.609621	-0.819775
0.0297	2.17429	2.99407	0.726197	-0.819785
0.0298	3.87493	4.69472	0.82538	-0.819794
0.0299	8.81031	9.63011	0.914871	-0.819804
0.0302	-5.51274	-4.69291	1.1747	-0.819831
0.0303	-3.81217	-2.99233	1.27398	-0.819841
0.0304	-2.91818	-2.09833	1.39072	-0.81985
0.0305	-2.34423	-1.52438	1.53783	-0.819859
0.0306	-1.92729	-1.10742	1.74034	-0.819868
0.0307	-1.59644	-0.776558	2.05578	-0.819877
0.0308	-1.31504	-0.495156	2.65581	-0.819886
0.0309	-1.06124	-0.241344	4.3972	-0.819895
0.031	-0.819904	4.05794e-13	-2.0205e+12	-0.819904
0.0311	-0.578616	0.241298	-2.39793	-0.819913
0.0312	-0.324957	0.494965	-0.656525	-0.819922
0.0313	-0.0438225	0.776109	-0.0564644	-0.819931
0.0314	0.286622	1.10656	0.25902	-0.81994
0.0315	0.702956	1.52291	0.461589	-0.819949
0.0316	1.27594	2.0959	0.60878	-0.819958
0.0317	2.16833	2.98829	0.725607	-0.819967
0.0318	3.86569	4.68566	0.825003	-0.819976
0.0319	8.79155	9.61154	0.914687	-0.819984
0.0322	-5.50387	-4.68386	1.17507	-0.820011
0.0323	-3.80658	-2.98657	1.27457	-0.820019
0.0324	-2.91431	-2.09428	1.39156	-0.820028
0.0325	-2.34147	-1.52144	1.53899	-0.820036
0.0326	-1.92533	-1.10528	1.74193	-0.820045
0.0327	-1.59512	-0.775062	2.05805	-0.820054
0.0328	-1.31426	-0.494202	2.65936	-0.820062
0.0329	-1.06095	-0.240879	4.40449	-0.820071
0.033	-0.820079	4.7506e-13	-1.72626e+12	-0.820079
0.0331	-0.579255	0.240833	-2.40521	-0.820087
0.0332	-0.326084	0.494012	-0.660072	-0.820096
0.0333	-0.0454897	0.774615	-0.0587256	-0.820104
0.0334	0.28432	1.10443	0.257435	-0.820113
0.0335	0.699853	1.51997	0.460438	-0.820121
0.0336	1.27173	2.09186	0.607943	-0.820129
0.0337	2.16241	2.98254	0.725021	-0.820137
0.0338	3.8565	4.67665	0.82463	-0.820146
0.0339	8.77289	9.59305	0.914505	-0.820154
0.0342	-5.49503	-4.67485	1.17544	-0.820178
0.0343	-3.80101	-2.98082	1.27515	-0.820187
0.0344	-2.91045	-2.09026	1.39239	-0.820195
0.0345	-2.33872	-1.51851	1.54014	-0.820203
0.0346	-1.92337	-1.10316	1.74351	-0.820211
0.0347	-1.59379	-0.773573	2.0603	-0.820219
0.0348	-1.31348	-0.493253	2.66289	-0.820227
0.0349	-1.06065	-0.240417	4.41172	-0.820235
0.035	-0.820242	5.44061e-13	-1.50763e+12	-0.820242
0.0351	-0.57988	0.24037	-2.41244	-0.82025
0.0352	-0.327195	0.493063	-0.663596	-0.820258
0.0353	-0.0471389	0.773127	-0.0609717	-0.820266
0.0354	0.282038	1.10231	0.25586	-0.820274
0.0355	0.696775	1.51706	0.459294	-0.820282
0.0356	1.26756	2.08785	0.607113	-0.820289
0.0357	2.15652	2.97682	0.724438	-0.820297
0.0358	3.84737	4.66768	0.824258	-0.820305
0.0359	8.75433	9.57464	0.914324	-0.820312
0.0362	-5.48622	-4.66589	1.17582	-0.820335
0.0363	-3.79545	-2.97511	1.27574	-0.820343
0.0364	-2.9066	-2.08625	1.39322	-0.82035
0.0365	-2.33596	-1.5156	1.54128	-0.820358
0.0366	-1.92141	-1.10104	1.74508	-0.820365
0.0367	-1.59246	-0.77209	2.06254	-0.820373
0.0368	-1.31269	-0.492308	2.6664	-0.82038
0.0369	-1.06034	-0.239956	4.41891	-0.820387
0.037	-0.820395	6.02034e-13	-1.3627e+12	-0.820395
0.0371	-0.580492	0.23991	-2.41963	-0.820402
0.0372	-0.32829	0.492119	-0.667096	-0.820409
0.0373	-0.0487702	0.771646	-0.0632027	-0.820417
0.0374	0.279777	1.1002	0.254296	-0.820424
0.0375	0.693721	1.51415	0.458158	-0.820431
0.0376	1.26341	2.08385	0.606288	-0.820438
0.0377	2.15068	2.97112	0.72386	-0.820445
0.0378	3.83829	4.65874	0.82389	-0.820453
0.0379	8.73586	9.55632	0.914145	-0.82046
0.0382	-5.47744	-4.65696	1.17618	-0.820481
0.0383	-3.7899	-2.96942	1.27631	-0.820488
0.0384	-2.90275	-2.08226	1.39404	-0.820495
0.0385	-2.33321	-1.5127	1.54241	-0.820502
0.0386	-1.91945	-1.09894	1.74664	-0.820509
0.0387	-1.59113	-0.770614	2.06476	-0.820516
0.0388	-1.31189	-0.491367	2.66988	-0.820522
0.0389	-1.06003	-0.239497	4.42605	-0.820529
0.039	-0.820536	6.7053e-13	-1.22371e+12	-0.820536
0.0391	-0.581091	0.239452	-2.42676	-0.820543
0.0392	-0.329371	0.491179	-0.670572	-0.82055
0.0393	-0.0503836	0.770173	-0.0654186	-0.820556
0.0394	0.277537	1.0981	0.252743	-0.820563
0.0395	0.690691	1.51126	0.45703	-0.82057
0.0396	1.2593	2.07987	0.605468	-0.820576
0.0397	2.14487	2.96545	0.723286	-0.820583
0.0398	3.82926	4.64985	0.823523	-0.82059
0.0399	8.71749	9.53808	0.913966	-0.820596
0.0402	-5.46869	-4.64808	1.17655	-0.820616
0.0403	-3.78438	-2.96375	1.27689	-0.820622
0.0404	-2.89892	-2.07829	1.39486	-0.820628
0.0405	-2.33045	-1.50982	1.54353	-0.820635
0.0406	-1.91749	-1.09684	1.74818	-0.820641
0.0407	-1.58979	-0.769145	2.06696	-0.820648
0.0408	-1.31108	-0.49043	2.67334	-0.820654
0.0409	-1.0597	-0.239041	4.43314	-0.82066
0.041	-0.820666	7.38766e-13	-1.11086e+12	-0.820666
0.0411	-0.581677	0.238995	-2.43384	-0.820673
0.0412	-0.330436	0.490243	-0.674024	-0.820679
0.0413	-0.0519794	0.768706	-0.0676193	-0.820685
0.0414	0.275317	1.09601	0.2512	-0.820691
0.0415	0.687685	1.50838	0.455909	-0.820697
0.0416	1.25521	2.07591	0.604654	-0.820703
0.0417	2.1391	2.9598	0.722715	-0.82071
0.0418	3.82028	4.641	0.82316	-0.820716
0.0419	8.69921	9.51993	0.913789	-0.820722
0.0422	-5.45997	-4.63923	1.17691	-0.82074
0.0423	-3.77886	-2.95812	1.27746	-0.820745
0.0424	-2.89509	-2.07433	1.39567	-0.820751
0.0425	-2.32771	-1.50695	1.54465	-0.820757
0.0426	-1.91552	-1.09476	1.74972	-0.820763
0.0427	-1.58845	-0.767683	2.06915	-0.820769
0.0428	-1.31027	-0.489498	2.67677	-0.820775
0.0429	-1.05937	-0.238587	4.44018	-0.82078
0.043	-0.820786	8.06743e-13	-1.01741e+12	-0.820786
0.0431	-0.58225	0.238541	-2.44088	-0.820792
0.0432	-0.331485	0.489312	-0.677452	-0.820797
0.0433	-0.0535574	0.767246	-0.0698048	-0.820803
0.0434	0.273118	1.09393	0.249668	-0.820809
0.0435	0.684704	1.50552	0.454796	-0.820814
0.0436	1.25115	2.07197	0.603846	-0.82082
0.0437	2.13336	2.95419	0.722148	-0.820825
0.0438	3.81136	4.63219	0.822799	-0.820831
0.0439	8.68103	9.50186	0.913613	-0.820836
0.0442	-5.45129	-4.63043	1.17727	-0.820853
0.0443	-3.77336	-2.95251	1.27802	-0.820858
0.0444	-2.89126	-2.0704	1.39648	-0.820863
0.0445	-2.32496	-1.50409	1.54576	-0.820869
0.0446	-1.91356	-1.09268	1.75125	-0.820874
0.0447	-1.58711	-0.766228	2.07133	-0.820879
0.0448	-1.30945	-0.48857	2.68018	-0.820885
0.0449	-1.05902	-0.238134	4.44717	-0.82089
0.045	-0.820895	8.74465e-13	-9.3874e+11	-0.820895
0.0451	-0.582811	0.238089	-2.44787	-0.8209
0.0452	-0.33252	0.488385	-0.680857	-0.820905
0.0453	-0.0551179	0.765792	-0.0719749	-0.82091
0.0454	0.27094	1.09186	0.248146	-0.820915
0.0455	0.681747	1.50267	0.453691	-0.82092
0.0456	1.24712	2.06805	0.603044	-0.820926
0.0457	2.12766	2.94859	0.721586	-0.820931
0.0458	3.80249	4.62342	0.82244	-0.820935
0.0459	8.66294	9.48388	0.913438	-0.82094
0.0462	-5.44263	-4.62168	1.17763	-0.820955
0.0463	-3.76788	-2.94692	1.27858	-0.82096
0.0464	-2.88745	-2.06649	1.39728	-0.820965
0.0465	-2.32222	-1.50125	1.54686	-0.82097
0.0466	-1.91159	-1.09062	1.75276	-0.820974
0.0467	-1.58576	-0.764779	2.07348	-0.820979
0.0468	-1.30863	-0.487647	2.68356	-0.820984
0.0469	-1.05867	-0.237684	4.45411	-0.820989
0.047	-0.820993	9.41932e-13	-8.71606e+11	-0.820993
0.0471	-0.583358	0.23764	-2.4548	-0.820998
0.0472	-0.33354	0.487463	-0.684237	-0.821002
0.0473	-0.0566608	0.764346	-0.0741297	-0.821007
0.0474	0.268782	1.08979	0.246636	-0.821012
0.0475	0.678815	1.49983	0.452594	-0.821016
0.0476	1.24312	2.06415	0.602247	-0.821021
0.0477	2.122	2.94303	0.721027	-0.821025
0.0478	3.79367	4.6147	0.822084	-0.82103
0.0479	8.64495	9.46599	0.913265	-0.821034
0.0482	-5.43401	-4.61296	1.17799	-0.821047
0.0483	-3.76242	-2.94136	1.27914	-0.821051
0.0484	-2.88364	-2.06259	1.39807	-0.821056
0.0485	-2.31948	-1.49842	1.54795	-0.82106
0.0486	-1.90963	-1.08856	1.75427	-0.821064
0.0487	-1.58441	-0.763338	2.07563	-0.821068
0.0488	-1.3078	-0.486728	2.68692	-0.821073
0.0489	-1.05831	-0.237237	4.461	-0.821077
0.049	-0.821081	9.87862e-13	-8.3117e+11	-0.821081
0.0491	-0.583893	0.237192	-2.46169	-0.821085
0.0492	-0.334545	0.486544	-0.687593	-0.821089
0.0493	-0.0581863	0.762907	-0.0762692	-0.821093
0.0494	0.266645	1.08774	0.245136	-0.821097
0.0495	0.675906	1.49701	0.451505	-0.821101
0.0496	1.23915	2.06026	0.601456	-0.821105
0.0497	2.11638	2.93749	0.720473	-0.821109
0.0498	3.7849	4.60601	0.82173	-0.821113
0.0499	8.62706	9.44818	0.913093	-0.821117
0.0502	-5.42541	-4.60428	1.17834	-0.821129
0.0503	-3.75697	-2.93583	1.27969	-0.821132
0.0504	-2.87985	-2.05871	1.39886	-0.821136
0.0505	-2.31674	-1.4956	1.54904	-0.82114
0.0506	-1.90766	-1.08652	1.75576	-0.821144
0.0507	-1.58305	-0.761903	2.07776	-0.821147
0.0508	-1.30696	-0.485813	2.69026	-0.821151
0.0509	-1.05795	-0.236791	4.46785	-0.821155
0.051	-0.821158	1.05487e-12	-7.78448e+11	-0.821158
0.0511	-0.584415	0.236746	-2.46853	-0.821162
0.0512	-0.335534	0.485631	-0.690925	-0.821165
0.0513	-0.0596944	0.761474	-0.0783931	-0.821169
0.0514	0.264527	1.0857	0.243647	-0.821172
0.0515	0.673022	1.4942	0.450423	-0.821176
0.0516	1.23521	2.05639	0.60067	-0.821179
0.0517	2.11079	2.93198	0.719922	-0.821183
0.0518	3.77619	4.59737	0.821379	-0.821186
0.0519	8.60926	9.43045	0.912922	-0.82119
0.0522	-5.41685	-4.59565	1.17869	-0.8212
0.0523	-3.75153	-2.93033	1.28024	-0.821203
0.0524	-2.87606	-2.05485	1.39964	-0.821206
0.0525	-2.31401	-1.4928	1.55011	-0.821209
0.0526	-1.90569	-1.08448	1.75724	-0.821213
0.0527	-1.58169	-0.760476	2.07987	-0.821216
0.0528	-1.30612	-0.484903	2.69357	-0.821219
0.0529	-1.05757	-0.236347	4.47464	-0.821222
0.053	-0.821225	1.12162e-12	-7.32177e+11	-0.821225
0.0531	-0.584925	0.236303	-2.47532	-0.821228
0.0532	-0.33651	0.484722	-0.694233	-0.821231
0.0533	-0.0611852	0.760049	-0.0805017	-0.821234
0.0534	0.262431	1.08367	0.242169	-0.821237
0.0535	0.670161	1.4914	0.44935	-0.82124
0.0536	1.2313	2.05255	0.59989	-0.821243
0.0537	2.10525	2.92649	0.719375	-0.821246
0.0538	3.76753	4.58877	0.821031	-0.821249
0.0539	8.59156	9.41282	0.912752	-0.821252
0.0542	-5.40832	-4.58706	1.17904	-0.82126
0.0543	-3.74612	-2.92485	1.28079	-0.821263
0.0544	-2.87228	-2.05101	1.40042	-0.821266
0.0545	-2.31128	-1.49001	1.55118	-0.821269
0.0546	-1.90372	-1.08245	1.75871	-0.821271
0.0547	-1.58033	-0.759055	2.08197	-0.821274
0.0548	-1.30527	-0.483998	2.69686	-0.821277
0.0549	-1.05719	-0.235906	4.48138	-0.821279
0.055	-0.821282	1.18813e-12	-6.9124e+11	-0.821282
0.0551	-0.585422	0.235862	-2.48205	-0.821284
0.0552	-0.33747	0.483817	-0.697516	-0.821287
0.0553	-0.0626588	0.758631	-0.0825946	-0.821289
0.0554	0.260354	1.08165	0.240702	-0.821292
0.0555	0.667324	1.48862	0.448284	-0.821294
0.0556	1.22742	2.04872	0.599117	-0.821297
0.0557	2.09974	2.92103	0.718833	-0.821299
0.0558	3.75892	4.58022	0.820685	-0.821302
0.0559	8.57396	9.39527	0.912583	-0.821304
0.0562	-5.39982	-4.57851	1.17938	-0.821311
